node_id	id	name	score	valid	description
16628	25564	Harder Faster	0	0	Harder Faster.
16629	756547	The Dolly Parton Classics	0	0	The Dolly Parton Classics.
16630	245146	La Habana Tiene...	0	0	La Habana Tiene....
16631	554224	Al Denson	0	0	Al Denson.
16632	53181	Best Of Whitesnake	0	0	Best Of Whitesnake.
16633	160998	Lo Compilation Mix By Susumu Yokota	0	0	Lo Compilation Mix By Susumu Yokota.
16634	297303	Maire	0	0	Maire.
16635	14421	Gran Turismo	0	0	Gran Turismo.
16636	138186	The Day After	0	0	The Day After.
16637	774736	Viva Dictators	0	0	Viva Dictators.
16638	12757	All Or Nothing	0	0	All Or Nothing.
16639	436396	Kuschelrock 19	0	0	Kuschelrock 19.
16640	715982	Seasons Of The Scythe	0	0	Seasons Of The Scythe.
16641	87397	LIVE IN CONCERT	0	0	LIVE IN CONCERT.
16642	675211	Ghetto Fabolous [Explicit Version]	0	0	Ghetto Fabolous [Explicit Version].
16643	769725	Riddim Of Silence	0	0	Riddim Of Silence.
16644	543041	Aitai	0	0	Aitai.
16645	529684	Hi-Bias: Club Life 3	0	0	Hi-Bias: Club Life 3.
16646	303421	Soul Friends	0	0	Soul Friends.
16647	275032	Club Trafikana	0	0	Club Trafikana.
16648	144765	Quod Superius Sicut Inferius	0	0	Quod Superius Sicut Inferius.
16649	296721	The Heart Of Christmas	0	0	The Heart Of Christmas.
16650	725669	Afro-Indio	0	0	Afro-Indio.
16651	378995	Award-Winning Movie Themes : The 70's	0	0	Award-Winning Movie Themes : The 70's.
16652	16027	Message In A Box	0	0	Message In A Box.
16653	508188	Le Bruit De Ma Vie	0	0	Le Bruit De Ma Vie.
16654	687092	Oh Happy Day	0	0	Oh Happy Day.
16655	769774	M\xc3\xa8ci	0	0	M\xc3\xa8ci.
16656	372930	Blues Masters Vol. 4	0	0	Blues Masters Vol. 4.
16657	721962	What! What! Volume 1	0	0	What! What! Volume 1.
16658	496090	Tonedeaf	0	0	Tonedeaf.
16659	285737	Desire/Blood On The Tracks/Street Legal	0	0	Desire/Blood On The Tracks/Street Legal.
16660	545825	World Music Vol. 24: The Sound Of The Caribbean	0	0	World Music Vol. 24: The Sound Of The Caribbean.
16661	753502	Sugar Coated Lover	0	0	Sugar Coated Lover.
16662	34757	Les Ann\xc3\xa9es Chansons	0	0	Les Ann\xc3\xa9es Chansons.
16663	529514	Tiny Blue Biosphere	0	0	Tiny Blue Biosphere.
16664	601856	We Are One	0	0	We Are One.
16665	95072	Songs of the US Armed Forces	0	0	Songs of the US Armed Forces.
16666	747166	Long 'Bout Midnight	0	0	Long 'Bout Midnight.
16667	138490	Photographs	0	0	Photographs.
16668	747122	Discografia Completa Vol.5	0	0	Discografia Completa Vol.5.
16669	235159	Golden Gospel Favorites	0	0	Golden Gospel Favorites.
16670	326902	Another Somebody Done Somebody Wrong Song	0	0	Another Somebody Done Somebody Wrong Song.
16671	570577	101 Great Black Gospel_ Vol. 4	0	0	101 Great Black Gospel_ Vol. 4.
16672	799732	Talkin Latin Vol.13 : Brazil sounds	0	0	Talkin Latin Vol.13 : Brazil sounds.
16673	175116	Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935	0	0	Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935.
16674	534407	Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 1	0	0	Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 1.
16675	630620	Chupi Guay - Canciones para jugar  CD 1	0	0	Chupi Guay - Canciones para jugar  CD 1.
16676	394700	No Line On The Horizon	0	0	No Line On The Horizon.
16677	14219	The Woman In Me	0	0	The Woman In Me.
16678	764372	Mash Up Mix 90s	0	0	Mash Up Mix 90s.
16679	343568	Freedom	0	0	Freedom.
16680	48012	Cajun Tradition	0	0	Cajun Tradition.
16681	560096	No Compromise	0	0	No Compromise.
16682	141904	Legendary Country Blues Artists - CD C	0	0	Legendary Country Blues Artists - CD C.
16683	177199	Viaje	0	0	Viaje.
16684	545975	Steel Box Collection - Leo Ku	0	0	Steel Box Collection - Leo Ku.
16685	535723	Tormented	0	0	Tormented.
16686	786540	My Radio Sure Sounds Good To Me	0	0	My Radio Sure Sounds Good To Me.
16687	725674	A Man And His Music	0	0	A Man And His Music.
16688	597340	The Best Of Barley Bree	0	0	The Best Of Barley Bree.
16689	406825	Honky Tonk Rockabillies_ Volume 2	0	0	Honky Tonk Rockabillies_ Volume 2.
16690	762191	Dog Years	0	0	Dog Years.
16691	171356	Moxie Bravo	0	0	Moxie Bravo.
16692	489685	The Great Vocalists	0	0	The Great Vocalists.
16693	158319	Rendez Vous Au Balajo	0	0	Rendez Vous Au Balajo.
16694	795325	I'm Free - Single	0	0	I'm Free - Single.
16695	527212	Gardenias For Lady Day	0	0	Gardenias For Lady Day.
16696	528923	Gathered Around The Oaken Table	0	0	Gathered Around The Oaken Table.
16697	23399	Love Story	0	0	Love Story.
16698	639392	Have A Nice Weekend	0	0	Have A Nice Weekend.
16699	197147	Time Warp:  Greatest Hits	0	0	Time Warp:  Greatest Hits.
16700	739757	Ley Lines	0	0	Ley Lines.
16701	64371	Hide Em In Your Heart Vol 1	0	0	Hide Em In Your Heart Vol 1.
16702	726646	Voyages	0	0	Voyages.
16703	511640	Baladas De Amor	0	0	Baladas De Amor.
16704	293740	Juste Avant	0	0	Juste Avant.
16705	763965	Plus De Diva	0	0	Plus De Diva.
16706	823059	Sings Studio One Hits	0	0	Sings Studio One Hits.
16707	150859	Collecton	0	0	Collecton.
16708	414912	The Time Has Come 1967-1973	0	0	The Time Has Come 1967-1973.
16709	231930	Boleros In Tr\xc3\xado	0	0	Boleros In Tr\xc3\xado.
16710	428150	The Very Best Of CD2	0	0	The Very Best Of CD2.
16711	25586	Exit	0	0	Exit.
16712	653740	Michael Landau Group Live	0	0	Michael Landau Group Live.
16713	257984	Playing For Change	0	0	Playing For Change.
16714	606836	The Definitive Collection	0	0	The Definitive Collection.
16715	8986	White People	0	0	White People.
16716	150938	The Journey North	0	0	The Journey North.
16717	542754	Good Stuff	0	0	Good Stuff.
16718	301421	Songs From 'By The Light Of The Silvery Moon' and Other Selections	0	0	Songs From 'By The Light Of The Silvery Moon' and Other Selections.
16719	6953	Perfect Time	0	0	Perfect Time.
16720	150913	No Better Place	0	0	No Better Place.
16721	344890	Libertinaje	0	0	Libertinaje.
16722	645457	The Very Best of Sixties Soul	0	0	The Very Best of Sixties Soul.
16723	539363	Fitchburg Street	0	0	Fitchburg Street.
16724	57000	Infinity On High	0	0	Infinity On High.
16725	526980	I Always Lose	0	0	I Always Lose.
16726	721687	The Now Factor	0	0	The Now Factor.
16727	527484	Meet the F@cking Bedwetters	0	0	Meet the F@cking Bedwetters.
16728	305368	Trouble Boys	0	0	Trouble Boys.
16729	597790	Tranceplant	0	0	Tranceplant.
16730	587631	Zero To Hero	0	0	Zero To Hero.
16731	33120	Trouble	0	0	Trouble.
16732	370932	Voices from the Siren Nation Vol. 2 - Live at the Wonder Ballroom	0	0	Voices from the Siren Nation Vol. 2 - Live at the Wonder Ballroom.
16733	176888	Rain Drops	0	0	Rain Drops.
16734	213943	Brazilian Soul	0	0	Brazilian Soul.
16735	85340	Mercedes Castro Acompa\xc3\xb1ada con Mariachi Y Banda - En vivo	0	0	Mercedes Castro Acompa\xc3\xb1ada con Mariachi Y Banda - En vivo.
16736	345513	Vers l'imaginaire	0	0	Vers l'imaginaire.
16737	256119	Content	0	0	Content.
16738	288001	Se Nou Manm (Live Au Zenith)	0	0	Se Nou Manm (Live Au Zenith).
16739	109053	Cajun Conja	0	0	Cajun Conja.
16740	132377	Streams	0	0	Streams.
16741	303436	Crossing All Over Vol. 12	0	0	Crossing All Over Vol. 12.
16742	112605	Messiaen Oeuvres Orgue	0	0	Messiaen Oeuvres Orgue.
16743	69820	Holding A Wolf By The Ears	0	0	Holding A Wolf By The Ears.
16744	600648	Hear Our Prayers O Lord	0	0	Hear Our Prayers O Lord.
16745	68737	Red Gone Wild	0	0	Red Gone Wild.
16746	214868	Footprints In The Sand	0	0	Footprints In The Sand.
16747	620643	30 Days In The Hole (Live & Dangerous)	0	0	30 Days In The Hole (Live & Dangerous).
16748	271629	Feelin' Kinda Patton	0	0	Feelin' Kinda Patton.
16749	236630	The Greatest Stars Of Folk Music	0	0	The Greatest Stars Of Folk Music.
16750	462098	Gaitas Platinum	0	0	Gaitas Platinum.
16751	635129	LOAF Presents: Domestic POP	0	0	LOAF Presents: Domestic POP.
16752	282022	New Moon Shine	0	0	New Moon Shine.
16753	38352	Sleep In Safety	0	0	Sleep In Safety.
16754	330759	We Were Enchanted	0	0	We Were Enchanted.
16755	418586	Dragonball Evolution	0	0	Dragonball Evolution.
16756	234236	Homenaje	0	0	Homenaje.
16757	647942	New Romantics	0	0	New Romantics.
16758	673258	Maxi ambiance 50 titres	0	0	Maxi ambiance 50 titres.
16759	199694	Meia-Noite	0	0	Meia-Noite.
16760	24239	Step In The Arena	0	0	Step In The Arena.
16761	602410	Dances_ Prayers_ & Meditations For Peace	0	0	Dances_ Prayers_ & Meditations For Peace.
16762	609374	Philip Glass: Undertow	0	0	Philip Glass: Undertow.
16763	158386	Violin Concerto_ Op.77 Etc.	0	0	Violin Concerto_ Op.77 Etc..
16764	179488	Twilight Fields	0	0	Twilight Fields.
16765	639908	Perfect Dragon	0	0	Perfect Dragon.
16766	300907	Edmond Leung Collections	0	0	Edmond Leung Collections.
16767	286907	Sylvia	0	0	Sylvia.
16768	27633	Karajan & L'Opera	0	0	Karajan & L'Opera.
16769	320428	This Kind Of Love	0	0	This Kind Of Love.
16770	443082	Dreamer 'Remixed'	0	0	Dreamer 'Remixed'.
16771	699549	Degenerate Fuck Crew	0	0	Degenerate Fuck Crew.
16772	307	In My Place	0	0	In My Place.
16773	258315	Ain't It Beautiful	0	0	Ain't It Beautiful.
16774	78740	Viva Las Violence	0	0	Viva Las Violence.
16775	51357	Ed Byrne - Pedantic and Whimsical	0	0	Ed Byrne - Pedantic and Whimsical.
16776	57839	Last Night In Town	0	0	Last Night In Town.
16777	765362	Close Calls With Brick Walls / Mother of Mankind	0	0	Close Calls With Brick Walls / Mother of Mankind.
16778	711892	The History Of House Parties_ vol. 3	0	0	The History Of House Parties_ vol. 3.
16779	14561	Dry & Heavy	0	0	Dry & Heavy.
16780	22379	Methods Of Mayhem	0	0	Methods Of Mayhem.
16781	602698	Maiden's Prayer	0	0	Maiden's Prayer.
16782	95078	America's bugle calls	0	0	America's bugle calls.
16783	29026	These Foolish Things	0	0	These Foolish Things.
16784	729053	Maysa	0	0	Maysa.
16785	659943	Murder The Dance	0	0	Murder The Dance.
16786	700191	Never Give Up	0	0	Never Give Up.
16787	360259	Ya Hayati	0	0	Ya Hayati.
16788	34396	Turn It Into Something Special	0	0	Turn It Into Something Special.
16789	223655	Celtic Woman 3	0	0	Celtic Woman 3.
16790	235295	American Song Recital: Works of Bernstein_ Hundley_ Bowles...	0	0	American Song Recital: Works of Bernstein_ Hundley_ Bowles....
16791	233908	Foreplay	0	0	Foreplay.
16792	807578	The Tony Danza Tap Dance Extravaganza	0	0	The Tony Danza Tap Dance Extravaganza.
16793	233782	Over The Edge	0	0	Over The Edge.
16794	223566	South Texas Swing	0	0	South Texas Swing.
16795	285607	Harpin\xc2\xb4 The Blues	0	0	Harpin\xc2\xb4 The Blues.
16796	703022	Decade of Suicide/10 years after beginning	0	0	Decade of Suicide/10 years after beginning.
16797	306057	Music To Crash Your Car To	0	0	Music To Crash Your Car To.
16798	406176	Aurora_ Vol.2 - EP	0	0	Aurora_ Vol.2 - EP.
16799	612184	Unforgiven	0	0	Unforgiven.
16800	338819	Living Room	0	0	Living Room.
16801	207670	Southern Slang (Chopped & Screwed)	0	0	Southern Slang (Chopped & Screwed).
16802	465056	Sol	0	0	Sol.
16803	602229	Soul On Jazz	0	0	Soul On Jazz.
16804	88561	Live	0	0	Live.
16805	294998	The Infamous	0	0	The Infamous.
16806	79225	Lullaby - Music for the Quiet Times	0	0	Lullaby - Music for the Quiet Times.
16807	118939	Mo' Mega	0	0	Mo' Mega.
16808	154001	The Military Band - Salute to the Services	0	0	The Military Band - Salute to the Services.
16809	128937	He's Working It Out For You	0	0	He's Working It Out For You.
16810	466293	The Right Time	0	0	The Right Time.
16811	506876	In Search Of The Magic	0	0	In Search Of The Magic.
16812	291748	Lost Dogs	0	0	Lost Dogs.
16813	64413	Petraphonics	0	0	Petraphonics.
16814	532854	Yamandu + Dominguinhos	0	0	Yamandu + Dominguinhos.
16815	109040	Sometimes I Just Feel Like Smilin'	0	0	Sometimes I Just Feel Like Smilin'.
16816	744095	Portals	0	0	Portals.
16817	282362	Ivory	0	0	Ivory.
16818	342182	Spotlight On Jerry Butler	0	0	Spotlight On Jerry Butler.
16819	128985	I Believe To My Soul	0	0	I Believe To My Soul.
16820	34351	We Can Leave The World	0	0	We Can Leave The World.
16821	783194	Tribute	0	0	Tribute.
16822	597033	Original Album Classics	0	0	Original Album Classics.
16823	417678	Zoukolexion_ vol. 1	0	0	Zoukolexion_ vol. 1.
16824	312389	Under My Skin	0	0	Under My Skin.
16825	605243	Losing All Hope Is Freedom	0	0	Losing All Hope Is Freedom.
16826	774126	Always You	0	0	Always You.
16827	265300	Across The Crystal Sea	0	0	Across The Crystal Sea.
16828	47538	...Somewhere More Familiar	0	0	...Somewhere More Familiar.
16829	160142	Actuar Para Vivir	0	0	Actuar Para Vivir.
16830	48105	Mendelssohn: Piano Concertos Nos.1 & 2 etc	0	0	Mendelssohn: Piano Concertos Nos.1 & 2 etc.
16831	57767	Rhino Hi-Five: Crabby Appleton	0	0	Rhino Hi-Five: Crabby Appleton.
16832	689685	In the Blue of My Dreams	0	0	In the Blue of My Dreams.
16833	181884	Rock N Roll - Remix EP	0	0	Rock N Roll - Remix EP.
16834	420338	Le tour de France de l'accord\xc3\xa9on	0	0	Le tour de France de l'accord\xc3\xa9on.
16835	511911	Hung Like A Horse EP	0	0	Hung Like A Horse EP.
16836	239553	I Keep Faith	0	0	I Keep Faith.
16837	599144	Guitar Man	0	0	Guitar Man.
16838	416722	Defected Accapellas Volume 4	0	0	Defected Accapellas Volume 4.
16839	623039	The Original Johnny Cash Volume 1	0	0	The Original Johnny Cash Volume 1.
16840	124109	Bad Azz	0	0	Bad Azz.
16841	743805	Into The Sun [Amended]	0	0	Into The Sun [Amended].
16842	155729	Some Things Never Change	0	0	Some Things Never Change.
16843	70297	Been There All The Time	0	0	Been There All The Time.
16844	529055	Exitos Con Banda	0	0	Exitos Con Banda.
16845	72043	J. S. Bach: The Art of Fugue & 'Vivaldi' Solo Organ Concertos	0	0	J. S. Bach: The Art of Fugue & 'Vivaldi' Solo Organ Concertos.
16846	219160	Thee Oh Sees Sucks Blood	0	0	Thee Oh Sees Sucks Blood.
16847	301400	Our Lady... Kitty Kallen	0	0	Our Lady... Kitty Kallen.
16848	717333	Get Ready Bass	0	0	Get Ready Bass.
16849	443061	Uh-Oh	0	0	Uh-Oh.
16850	543288	The Spinning of the World	0	0	The Spinning of the World.
16851	345449	The Beatles	0	0	The Beatles.
16852	754327	Bajo La Corteza (26 Canciones De Le\xc3\xb1o)	0	0	Bajo La Corteza (26 Canciones De Le\xc3\xb1o).
16853	773676	Nightfall Showcase	0	0	Nightfall Showcase.
16854	141876	Bahi\xc3\xa3o Com H	0	0	Bahi\xc3\xa3o Com H.
16855	439909	This Is What The Universe Sounds Like	0	0	This Is What The Universe Sounds Like.
16856	64420	The Rock Block	0	0	The Rock Block.
16857	106026	New Hope For The Wretched	0	0	New Hope For The Wretched.
16858	770	Devil Hopping	0	0	Devil Hopping.
16859	300419	Stern	0	0	Stern.
16860	514842	Habla El Corazon	0	0	Habla El Corazon.
16861	99054	Furry Lewis 1927 - 1929	0	0	Furry Lewis 1927 - 1929.
16862	759494	Dreaming Of Christmas	0	0	Dreaming Of Christmas.
16863	436856	Henry Street Music Volume 11	0	0	Henry Street Music Volume 11.
16864	201488	Kaufen lassen - Beziehungs-Management	0	0	Kaufen lassen - Beziehungs-Management.
16865	138140	Nah No Mercy - The Warlord Scrolls	0	0	Nah No Mercy - The Warlord Scrolls.
16866	391019	The Perfect Blend	0	0	The Perfect Blend.
16867	155742	The Best Of Homecoming - Volume One	0	0	The Best Of Homecoming - Volume One.
16868	624865	System's Riddim	0	0	System's Riddim.
16869	696269	Collection de chansons rares des groupes des ann\xc3\xa9es 60 Volume 1	0	0	Collection de chansons rares des groupes des ann\xc3\xa9es 60 Volume 1.
16870	614267	Another Heist	0	0	Another Heist.
16871	457876	Blue Pyramid	0	0	Blue Pyramid.
16872	527222	On The Barricades	0	0	On The Barricades.
16873	225509	Nia	0	0	Nia.
16874	644803	Where Or When	0	0	Where Or When.
16875	784940	Soul Kitchen (The Original Motion Picture Soundtrack)	0	0	Soul Kitchen (The Original Motion Picture Soundtrack).
16876	420138	From Bam Bam To Cherry Oh! Baby	0	0	From Bam Bam To Cherry Oh! Baby.
16877	405085	When I Grow Up	0	0	When I Grow Up.
16878	289146	Somos Gitanos	0	0	Somos Gitanos.
16879	82925	Flor Silvestre	0	0	Flor Silvestre.
16880	605707	Soul of a Free Man	0	0	Soul of a Free Man.
16881	199578	Texas Gold/Comin' Right At Ya	0	0	Texas Gold/Comin' Right At Ya.
16882	550937	Wound Creations	0	0	Wound Creations.
16883	565234	Pick Your Battles	0	0	Pick Your Battles.
16884	95431	Cocked & Re-Loaded (Millenium Edition)	0	0	Cocked & Re-Loaded (Millenium Edition).
16885	639962	Everything	0	0	Everything.
16886	330070	The Holy Bible 1992-2002	0	0	The Holy Bible 1992-2002.
16887	599298	Butthole Surfers  + PCPpep	0	0	Butthole Surfers  + PCPpep.
16888	511959	San Cipriano	0	0	San Cipriano.
16889	280736	Janis	0	0	Janis.
16890	591200	Nordic Hotel	0	0	Nordic Hotel.
16891	138026	9.0 Live	0	0	9.0 Live.
16892	697559	Joaquim Homs - M\xc3\xbasica de Cambra	0	0	Joaquim Homs - M\xc3\xbasica de Cambra.
16893	605532	Ikebana : Merzbow's Amlux Rebuilt_ Reused and Recycled	0	0	Ikebana : Merzbow's Amlux Rebuilt_ Reused and Recycled.
16894	208882	Goodbye My Heart - Country	0	0	Goodbye My Heart - Country.
16895	464074	Online Exclusive: Demos & Rarities	0	0	Online Exclusive: Demos & Rarities.
16896	152528	West Coast Diaries Vol.1-cass.	0	0	West Coast Diaries Vol.1-cass..
16897	620938	Screamin' and Hollerin' The Blues	0	0	Screamin' and Hollerin' The Blues.
16898	653733	Positively Beale Street	0	0	Positively Beale Street.
16899	225466	The Reality Chick	0	0	The Reality Chick.
16900	133041	When The Sun Comes Out	0	0	When The Sun Comes Out.
16901	636998	Face Drop	0	0	Face Drop.
16902	566576	Southern Blues Volume 2	0	0	Southern Blues Volume 2.
16903	163506	Lover's Poem	0	0	Lover's Poem.
16904	577165	Azur et Asmar	0	0	Azur et Asmar.
16905	226246	Cuerpo A Cuerpo	0	0	Cuerpo A Cuerpo.
16906	726295	Paid In Black Vol.2	0	0	Paid In Black Vol.2.
16907	572479	Popular Music Social Condition	0	0	Popular Music Social Condition.
16908	234700	Whole Lot Of Leavin'	0	0	Whole Lot Of Leavin'.
16909	244041	Musica Sacra Nella Napoli del '700	0	0	Musica Sacra Nella Napoli del '700.
16910	559619	Goin' Mad Blues Vol. 6	0	0	Goin' Mad Blues Vol. 6.
16911	795397	Genuine	0	0	Genuine.
16912	714006	Fill It! - I Love the Fifties	0	0	Fill It! - I Love the Fifties.
16913	179059	En Vogue ( Bonus Version)	0	0	En Vogue ( Bonus Version).
16914	286891	Elf	0	0	Elf.
16915	309106	The 18th Letter	0	0	The 18th Letter.
16916	60341	Anthology	0	0	Anthology.
16917	808634	Let Me Be Free	0	0	Let Me Be Free.
16918	55301	I Just Can't Help Myself	0	0	I Just Can't Help Myself.
16919	331631	Further Down The Old Plank Road	0	0	Further Down The Old Plank Road.
16920	372022	Tales Of Mozambique	0	0	Tales Of Mozambique.
16921	489212	Last Vestiges of Honor	0	0	Last Vestiges of Honor.
16922	63881	My Left Foot	0	0	My Left Foot.
16923	821380	Lovers Lounge Venue 2	0	0	Lovers Lounge Venue 2.
16924	146411	Guiding Star (Naledi Ya Tsela)	0	0	Guiding Star (Naledi Ya Tsela).
16925	765908	Buxtehude: Organ Works	0	0	Buxtehude: Organ Works.
16926	508638	Nuestro Mexico	0	0	Nuestro Mexico.
16927	485079	Fool Me Good	0	0	Fool Me Good.
16928	316960	Town Topic EP	0	0	Town Topic EP.
16929	345723	Reggae Hits Volume 23	0	0	Reggae Hits Volume 23.
16930	537210	Guitarscapes	0	0	Guitarscapes.
16931	688967	Kavalierstart	0	0	Kavalierstart.
16932	814256	Sideways	0	0	Sideways.
16933	536600	Marcelo Radulovich	0	0	Marcelo Radulovich.
16934	648437	HarpGuitar "Antonio Koudele Plays Evergreens" Vol.1	0	0	HarpGuitar "Antonio Koudele Plays Evergreens" Vol.1.
16935	662608	End Of Days	0	0	End Of Days.
16936	505296	Harder Than The Rest	0	0	Harder Than The Rest.
16937	589319	This Is Us	0	0	This Is Us.
16938	559847	The Murderess Metal Road Show	0	0	The Murderess Metal Road Show.
16939	132728	Red	0	0	Red.
16940	232971	The Turner Diaries	0	0	The Turner Diaries.
16941	197020	Porn Stars	0	0	Porn Stars.
16942	781385	Jukin 4 the Haters Vol.2	0	0	Jukin 4 the Haters Vol.2.
16943	185940	Beggar's Paradise	0	0	Beggar's Paradise.
16944	671794	KODALY: Dances of Galanta / Hary Janos Suite / Peacock Variations	0	0	KODALY: Dances of Galanta / Hary Janos Suite / Peacock Variations.
16945	246583	Humid Teenage Mediocrity	0	0	Humid Teenage Mediocrity.
16946	290001	Live	0	0	Live.
16947	346407	Bares y Fondas	0	0	Bares y Fondas.
16948	192746	INKARU	0	0	INKARU.
16949	40409	Soul Legends	0	0	Soul Legends.
16950	64358	FOR A TIME LIKE THIS	0	0	FOR A TIME LIKE THIS.
16951	47633	Greatest Hits: The A&M Years '87- '94	0	0	Greatest Hits: The A&M Years '87- '94.
16952	342581	Knowledge Is King	0	0	Knowledge Is King.
16953	154404	Carlos Ponce	0	0	Carlos Ponce.
